time,vehicle-id,x,y,distance,lane-ID
6561,432,11.520924 ,5.329580 ,45.540338 ,3
6562,432,12.685774 ,5.267188 ,46.702968 ,3
6563,432,13.849378 ,5.208627 ,47.864640 ,3
6564,432,15.000461 ,5.149628 ,49.013946 ,3
6565,432,16.098442 ,5.086530 ,50.110223 ,3
6566,432,17.115970 ,5.023825 ,51.126223 ,3
6567,432,18.072146 ,4.967541 ,52.081134 ,3
6568,432,19.001062 ,4.915209 ,53.008963 ,3
6569,432,19.964462 ,4.860231 ,53.971318 ,3
6514,433,-24.368651 ,7.189126 ,9.643762 ,2
6515,433,-23.365751 ,7.166922 ,10.644495 ,2
6516,433,-22.361238 ,7.145166 ,11.647273 ,2
6517,433,-21.371206 ,7.123363 ,12.635888 ,2
6518,433,-20.390662 ,7.096384 ,13.615110 ,2
6519,433,-19.400512 ,7.059955 ,14.603925 ,2
6520,433,-18.365262 ,7.014265 ,15.637896 ,2
6521,433,-17.293478 ,6.966229 ,16.708643 ,2
6522,433,-16.156091 ,6.920754 ,17.845275 ,2
6523,433,-14.996518 ,6.880388 ,19.004339 ,2
6524,433,-13.850789 ,6.838821 ,20.149689 ,2
6525,433,-12.710888 ,6.789749 ,21.289301 ,2
6526,433,-11.565418 ,6.743528 ,22.434624 ,2
6527,433,-10.410268 ,6.704076 ,23.589733 ,2
6528,433,-9.255315 ,6.673155 ,24.744700 ,2
6529,433,-8.118916 ,6.652608 ,25.881128 ,2
6530,433,-6.999423 ,6.632541 ,27.000661 ,2
6531,433,-5.872929 ,6.612664 ,28.127206 ,2
6532,433,-4.726206 ,6.588864 ,29.274005 ,2
6533,433,-3.614604 ,6.554560 ,30.385744 ,2
6534,433,-2.587120 ,6.522574 ,31.413381 ,2
6535,433,-1.608491 ,6.497773 ,32.392140 ,2
6536,433,-0.643148 ,6.474587 ,33.357614 ,2
6537,433,0.346961 ,6.458920 ,34.347807 ,2
6538,433,1.306211 ,6.445640 ,35.307127 ,2
6539,433,2.226432 ,6.434521 ,36.227405 ,2
6540,433,3.155923 ,6.404025 ,37.157102 ,2
6541,433,4.160009 ,6.355599 ,38.161563 ,2
6542,433,5.236599 ,6.304045 ,39.238597 ,2
6543,433,6.333091 ,6.271601 ,40.335366 ,2
6544,433,7.422443 ,6.263011 ,41.424748 ,2
6545,433,8.500467 ,6.249586 ,42.502853 ,2
6546,433,9.576671 ,6.235876 ,43.579143 ,2
6547,433,10.664262 ,6.218536 ,44.666857 ,2
6548,433,11.751268 ,6.189472 ,45.754116 ,2
6549,433,12.839414 ,6.164103 ,46.842480 ,2
6550,433,13.904883 ,6.141345 ,47.908140 ,2
6551,433,14.933650 ,6.132806 ,48.936937 ,2
6552,433,15.940076 ,6.137337 ,49.943245 ,2
6553,433,16.888292 ,6.144253 ,50.891326 ,2
6554,433,17.766414 ,6.127089 ,51.769585 ,2
6555,433,18.608918 ,6.107021 ,52.612260 ,2
6556,433,19.477456 ,6.080013 ,53.481050 ,2
6546,434,-23.666480 ,6.809000 ,10.334094 ,2
6547,434,-22.368932 ,6.768726 ,11.631271 ,2
6548,434,-21.063848 ,6.728335 ,12.936183 ,2
6549,434,-19.748072 ,6.694730 ,14.251929 ,2
6550,434,-18.459658 ,6.614291 ,15.540578 ,2
6551,434,-17.163097 ,6.561790 ,16.837470 ,2
6552,434,-15.997673 ,6.507971 ,18.003351 ,2
6553,434,-14.965792 ,6.462154 ,19.035694 ,2
6554,434,-13.957108 ,6.454897 ,20.044391 ,2
6555,434,-12.992772 ,6.394321 ,21.009452 ,2
6556,434,-11.877523 ,6.328496 ,22.125596 ,2
6557,434,-10.629298 ,6.253016 ,23.374976 ,2
6558,434,-9.349848 ,6.194782 ,24.655328 ,2
6559,434,-8.056161 ,6.175106 ,25.949148 ,2
6560,434,-6.773189 ,6.164521 ,27.232076 ,2
6561,434,-5.509042 ,6.149541 ,28.496275 ,2
6562,434,-4.292692 ,6.107188 ,29.713223 ,2
6563,434,-3.164985 ,6.063474 ,30.841584 ,2
6564,434,-2.107065 ,6.024657 ,31.900084 ,2
6565,434,-1.074264 ,5.993656 ,32.986039 ,3
6566,434,-0.032734 ,5.968002 ,34.024229 ,3
6567,434,0.997414 ,5.928131 ,35.050488 ,3
6568,434,1.997764 ,5.882569 ,36.046957 ,3
6569,434,2.993227 ,5.830679 ,37.038496 ,3
6570,434,4.033862 ,5.773837 ,38.075204 ,3
6571,434,5.147311 ,5.714113 ,39.184821 ,3
6572,434,6.285098 ,5.664942 ,40.319488 ,3
6573,434,7.424560 ,5.625417 ,41.456436 ,3
6574,434,8.555271 ,5.588266 ,42.584899 ,3
6575,434,9.658229 ,5.547579 ,43.685649 ,3
6576,434,10.761599 ,5.507243 ,44.786969 ,3
6577,434,11.906920 ,5.463583 ,45.930244 ,3
6578,434,13.072873 ,5.412164 ,47.094050 ,3
6579,434,14.251127 ,5.371089 ,48.270603 ,3
6580,434,15.332503 ,5.333404 ,49.350519 ,3
6581,434,16.269329 ,5.308800 ,50.286364 ,3
6582,434,17.082011 ,5.284070 ,51.098148 ,3
6583,434,17.826374 ,5.245291 ,51.841333 ,3
6584,434,18.581942 ,5.213171 ,52.595935 ,3
6585,434,19.411819 ,5.198505 ,53.425264 ,3
6564,435,-22.846760 ,8.735175 ,11.156383 ,1
6565,435,-21.584106 ,8.692528 ,12.419701 ,1
6566,435,-20.327361 ,8.650050 ,13.677117 ,1
6567,435,-19.081020 ,8.587220 ,14.924690 ,1
6568,435,-17.945044 ,8.493186 ,16.062953 ,1
6569,435,-16.932643 ,8.400483 ,17.077883 ,1
6570,435,-15.930490 ,8.302821 ,18.082954 ,1
6571,435,-14.906351 ,8.225368 ,19.109356 ,1
6572,435,-13.744972 ,8.157483 ,20.272543 ,1
6573,435,-12.515342 ,8.070598 ,21.504751 ,1
6574,435,-11.283569 ,7.986077 ,22.739048 ,1
6575,435,-10.052449 ,7.901455 ,23.972735 ,1
6576,435,-8.827867 ,7.830840 ,25.199270 ,1
6577,435,-7.601287 ,7.780451 ,26.426868 ,1
6578,435,-6.384824 ,7.714891 ,27.645062 ,1
6579,435,-5.171089 ,7.648468 ,28.860574 ,1
6580,435,-3.996678 ,7.554502 ,30.038122 ,1
6581,435,-2.910387 ,7.439523 ,31.128751 ,2
6582,435,-1.883169 ,7.355504 ,32.123519 ,2
6583,435,-0.865865 ,7.320109 ,33.139937 ,2
6584,435,0.155703 ,7.326391 ,34.161446 ,2
6585,435,1.163337 ,7.326630 ,35.168920 ,2
6586,435,2.151242 ,7.282476 ,36.155934 ,2
6587,435,3.128988 ,7.203892 ,37.132407 ,2
6588,435,4.176742 ,7.120373 ,38.179057 ,2
6589,435,5.287705 ,7.056675 ,39.289324 ,2
6590,435,6.421358 ,7.012119 ,40.422563 ,2
6591,435,7.549603 ,6.976293 ,41.550522 ,2
6592,435,8.664332 ,6.934158 ,42.664975 ,2
6593,435,9.771251 ,6.876835 ,43.771608 ,2
6594,435,10.884492 ,6.820202 ,44.884653 ,2
6595,435,12.002827 ,6.776945 ,46.002891 ,2
6596,435,13.117514 ,6.747849 ,47.117538 ,2
6597,435,14.205552 ,6.723373 ,48.205558 ,2
6598,435,15.231969 ,6.693518 ,49.231969 ,2
6599,435,16.194656 ,6.661653 ,50.194670 ,2
6600,435,17.116216 ,6.633941 ,51.116258 ,2
6601,435,18.019427 ,6.608025 ,52.019508 ,2
6602,435,18.933545 ,6.577337 ,52.933687 ,2
6603,435,19.898191 ,6.538034 ,53.898435 ,2
6584,437,-24.927258 ,5.378947 ,9.176935 ,3
6585,437,-23.824275 ,5.366444 ,10.267061 ,3
6586,437,-22.708595 ,5.353684 ,11.372260 ,3
6587,437,-21.596690 ,5.340049 ,12.475490 ,3
6588,437,-20.434132 ,5.322486 ,13.630177 ,3
6589,437,-19.341847 ,5.294783 ,14.715227 ,3
6590,437,-18.346645 ,5.276880 ,15.705348 ,3
6591,437,-17.369857 ,5.268523 ,16.678453 ,3
6592,437,-16.351882 ,5.267733 ,17.693593 ,3
6593,437,-15.236160 ,5.265284 ,18.806452 ,3
6594,437,-14.079985 ,5.250330 ,19.959216 ,3
6595,437,-12.904465 ,5.233444 ,21.131563 ,3
6596,437,-11.688146 ,5.220764 ,22.345226 ,3
6597,437,-10.450600 ,5.206977 ,23.580311 ,3
6598,437,-9.219530 ,5.196633 ,24.809345 ,3
6599,437,-8.001279 ,5.181678 ,26.025561 ,3
6600,437,-6.791126 ,5.172126 ,27.234109 ,3
6601,437,-5.575513 ,5.165563 ,28.448374 ,3
6602,437,-4.368935 ,5.161688 ,29.653828 ,3
6603,437,-3.234968 ,5.148244 ,30.786452 ,3
6604,437,-2.174345 ,5.106151 ,31.844873 ,3
6605,437,-1.140834 ,5.048017 ,32.875874 ,3
6606,437,-0.101189 ,4.993435 ,33.913365 ,3
6607,437,0.942968 ,4.971473 ,34.956470 ,3
6608,437,1.963291 ,4.986451 ,35.976817 ,3
6609,437,2.983081 ,5.015703 ,36.997026 ,3
6610,437,4.050652 ,5.040089 ,38.064865 ,3
6611,437,5.189988 ,5.052269 ,39.204113 ,3
6612,437,6.361865 ,5.056538 ,40.375691 ,3
6613,437,7.542897 ,5.067311 ,41.556605 ,3
6614,437,8.719718 ,5.082182 ,42.733423 ,3
6615,437,9.884626 ,5.083099 ,43.897989 ,3
6616,437,11.052953 ,5.076999 ,45.065824 ,3
6617,437,12.186954 ,5.058435 ,46.199080 ,3
6618,437,13.253952 ,5.040581 ,47.265408 ,3
6619,437,14.238924 ,5.027884 ,48.249874 ,3
6620,437,15.201914 ,5.009968 ,49.212279 ,3
6621,437,16.273441 ,4.993059 ,50.283248 ,3
6622,437,17.378532 ,4.970858 ,51.387704 ,3
6623,437,18.484337 ,4.944104 ,52.492828 ,3
6624,437,19.506604 ,4.929509 ,53.514677 ,3
6601,438,-32.033569 ,6.867049 ,1.973514 ,2
6602,438,-30.820515 ,6.784347 ,3.180604 ,2
6603,438,-29.609642 ,6.703572 ,4.390359 ,2
6604,438,-28.410230 ,6.620925 ,5.590330 ,2
6605,438,-27.192917 ,6.551990 ,6.808692 ,2
6606,438,-25.910589 ,6.479369 ,8.092419 ,2
6607,438,-24.541117 ,6.399846 ,9.463644 ,2
6608,438,-23.144670 ,6.323831 ,10.861846 ,2
6609,438,-21.832144 ,6.259211 ,12.175838 ,2
6610,438,-20.687175 ,6.237359 ,13.320862 ,2
6611,438,-19.635165 ,6.238636 ,14.372242 ,2
6612,438,-18.465618 ,6.186917 ,15.542853 ,2
6613,438,-17.293252 ,6.124824 ,16.716646 ,2
6614,438,-16.127848 ,6.063222 ,17.883493 ,2
6615,438,-15.107390 ,6.015845 ,18.904993 ,2
6616,438,-14.134559 ,5.964398 ,19.962330 ,3
6617,438,-13.049924 ,5.873652 ,21.033694 ,3
6618,438,-11.842556 ,5.751690 ,22.226578 ,3
6619,438,-10.581349 ,5.660499 ,23.477446 ,3
6620,438,-9.330114 ,5.616935 ,24.722818 ,3
6621,438,-8.071859 ,5.595737 ,25.977199 ,3
6622,438,-6.809110 ,5.569681 ,27.236160 ,3
6623,438,-5.541022 ,5.573572 ,28.502448 ,3
6624,438,-4.302407 ,5.621684 ,29.741838 ,3
6625,438,-3.141568 ,5.667855 ,30.903472 ,3
6626,438,-2.049913 ,5.727214 ,31.996739 ,3
6627,438,-0.973652 ,5.712158 ,33.070699 ,3
6628,438,0.092154 ,5.631970 ,34.131193 ,3
6629,438,1.134756 ,5.514702 ,35.167392 ,3
6630,438,2.173206 ,5.361151 ,36.198806 ,3
6631,438,3.238940 ,5.221856 ,37.258980 ,3
6632,438,4.391499 ,5.139462 ,38.408405 ,3
6633,438,5.616251 ,5.111981 ,39.631854 ,3
6634,438,6.855169 ,5.107325 ,40.870172 ,3
6635,438,8.089653 ,5.085901 ,42.103659 ,3
6636,438,9.314377 ,5.033573 ,43.326707 ,3
6637,438,10.528336 ,4.978936 ,44.539095 ,3
6638,438,11.726485 ,4.936883 ,45.736082 ,3
6639,438,12.929077 ,4.905498 ,46.937812 ,3
6640,438,14.140129 ,4.872683 ,48.148039 ,3
6641,438,15.306741 ,4.829385 ,49.313716 ,3
6642,438,16.371682 ,4.784044 ,50.377783 ,3
6643,438,17.387077 ,4.743460 ,51.392455 ,3
6644,438,18.392117 ,4.703639 ,52.396842 ,3
6645,438,19.411428 ,4.640544 ,53.415269 ,3
6622,440,-25.441469 ,4.682542 ,8.585704 ,3
6623,440,-24.425813 ,4.658645 ,9.596815 ,3
6624,440,-23.404087 ,4.636158 ,10.614993 ,3
6625,440,-22.385546 ,4.611785 ,11.630555 ,3
6626,440,-21.255314 ,4.588342 ,12.758258 ,3
6627,440,-20.130458 ,4.576721 ,13.881528 ,3
6628,440,-19.130133 ,4.561856 ,14.880478 ,3
6629,440,-18.214830 ,4.548863 ,15.794710 ,3
6630,440,-17.380097 ,4.536673 ,16.628565 ,3
6631,440,-16.468581 ,4.521437 ,17.539172 ,3
6632,440,-15.466086 ,4.498524 ,18.540618 ,3
6633,440,-14.422772 ,4.471427 ,19.582903 ,3
6634,440,-13.339564 ,4.463918 ,20.665644 ,3
6635,440,-12.231805 ,4.466290 ,21.773189 ,3
6636,440,-11.125839 ,4.476419 ,22.879122 ,3
6637,440,-10.027614 ,4.476468 ,23.977121 ,3
6638,440,-8.915482 ,4.467482 ,25.088874 ,3
6639,440,-7.792781 ,4.475318 ,26.211529 ,3
6640,440,-6.673098 ,4.484368 ,27.331195 ,3
6641,440,-5.554639 ,4.516982 ,28.450058 ,3
6642,440,-4.430830 ,4.585766 ,29.574972 ,3
6643,440,-3.370000 ,4.675468 ,30.637447 ,3
6644,440,-2.386607 ,4.730873 ,31.621841 ,3
6645,440,-1.417309 ,4.702699 ,32.590268 ,3
6646,440,-0.426150 ,4.613932 ,33.579463 ,3
6647,440,0.596561 ,4.514515 ,34.600387 ,3
6648,440,1.574656 ,4.462530 ,35.577663 ,3
6649,440,2.533113 ,4.445816 ,36.535833 ,3
6650,440,3.522499 ,4.442886 ,37.525113 ,3
6651,440,4.616601 ,4.466895 ,38.619423 ,3
6652,440,5.765496 ,4.500528 ,39.768646 ,3
6653,440,6.907483 ,4.537177 ,40.911010 ,3
6654,440,8.040095 ,4.571339 ,42.043977 ,3
6655,440,9.156748 ,4.596214 ,43.160867 ,3
6656,440,10.270574 ,4.627072 ,44.275015 ,3
6657,440,11.344133 ,4.664357 ,45.348999 ,3
6658,440,12.387151 ,4.706252 ,46.392527 ,3
6659,440,13.403169 ,4.732607 ,47.408830 ,3
6660,440,14.307459 ,4.749660 ,48.313276 ,3
6661,440,15.297735 ,4.771805 ,49.303777 ,3
6662,440,16.336825 ,4.804576 ,50.343254 ,3
6663,440,17.404514 ,4.853965 ,51.411607 ,3
6664,440,18.482525 ,4.887488 ,52.490028 ,3
6665,440,19.458145 ,4.909612 ,53.465883 ,3
6658,441,-26.919073 ,4.382203 ,7.091234 ,3
6659,441,-25.635707 ,4.354470 ,8.371801 ,3
6660,441,-24.345431 ,4.328665 ,9.660161 ,3
6661,441,-23.060033 ,4.306932 ,10.944272 ,3
6662,441,-21.720258 ,4.294320 ,12.283269 ,3
6663,441,-20.370453 ,4.292799 ,13.632692 ,3
6664,441,-19.041984 ,4.287299 ,14.960775 ,3
6665,441,-17.776439 ,4.275848 ,16.225906 ,3
6666,441,-16.581273 ,4.262206 ,17.420700 ,3
6667,441,-15.471240 ,4.243636 ,18.530362 ,3
6668,441,-14.422702 ,4.213129 ,19.578458 ,3
6669,441,-13.430796 ,4.174695 ,20.569946 ,3
6670,441,-12.429773 ,4.116759 ,21.570543 ,3
6671,441,-11.350218 ,4.054492 ,22.649848 ,3
6672,441,-10.198030 ,4.023154 ,23.801981 ,3
6673,441,-8.959784 ,4.050061 ,25.040266 ,3
6674,441,-7.685547 ,4.119963 ,26.314726 ,3
6675,441,-6.422029 ,4.178708 ,27.578550 ,3
6676,441,-5.160228 ,4.186117 ,28.840373 ,3
6677,441,-3.937679 ,4.153223 ,30.062712 ,3
6678,441,-2.793924 ,4.115717 ,31.206291 ,3
6679,441,-1.714451 ,4.096388 ,32.285693 ,3
6680,441,-0.659684 ,4.088237 ,33.340433 ,3
6681,441,0.370139 ,4.070733 ,34.370212 ,3
6682,441,1.381544 ,4.059740 ,35.381594 ,3
6683,441,2.415867 ,4.059044 ,36.415915 ,3
6684,441,3.484500 ,4.080511 ,37.484586 ,3
6685,441,4.650859 ,4.128862 ,38.651073 ,3
6686,441,5.862488 ,4.174274 ,39.862869 ,3
6687,441,7.067408 ,4.207644 ,41.067933 ,3
6688,441,8.271442 ,4.229585 ,42.272066 ,3
6689,441,9.458614 ,4.242550 ,43.459291 ,3
6690,441,10.593583 ,4.260059 ,44.594342 ,3
6691,441,11.601467 ,4.276949 ,45.602308 ,3
6692,441,12.508432 ,4.292769 ,46.509354 ,3
6693,441,13.398874 ,4.310009 ,47.399887 ,3
6694,441,14.344088 ,4.329297 ,48.345209 ,3
6695,441,15.424097 ,4.335957 ,49.425239 ,3
6696,441,16.501943 ,4.302294 ,50.502848 ,3
6697,441,17.578988 ,4.244729 ,51.579569 ,3
6698,441,18.604617 ,4.223179 ,52.605090 ,3
6699,441,19.610331 ,4.285669 ,53.611092 ,3
6675,443,-19.513758 ,7.910909 ,14.527124 ,1
6676,443,-18.384657 ,8.002948 ,15.647142 ,1
6677,443,-17.249177 ,8.084739 ,16.775809 ,1
6678,443,-16.038932 ,8.068282 ,17.985218 ,1
6679,443,-14.792690 ,8.014984 ,19.232551 ,1
6680,443,-13.560449 ,7.956374 ,20.466177 ,1
6681,443,-12.353118 ,7.899385 ,21.674843 ,1
6682,443,-11.168599 ,7.842592 ,22.860719 ,1
6683,443,-9.994234 ,7.793168 ,24.036082 ,1
6684,443,-8.811935 ,7.756062 ,25.218763 ,1
6685,443,-7.640724 ,7.729873 ,26.389859 ,1
6686,443,-6.473818 ,7.691585 ,27.557261 ,1
6687,443,-5.310772 ,7.636248 ,28.721623 ,1
6688,443,-4.162195 ,7.577865 ,29.871677 ,1
6689,443,-3.076919 ,7.528103 ,30.958091 ,1
6690,443,-2.085655 ,7.493368 ,31.949888 ,2
6691,443,-1.123783 ,7.466174 ,32.911977 ,2
6692,443,-0.175955 ,7.432926 ,33.860327 ,2
6693,443,0.780398 ,7.385475 ,34.787152 ,2
6694,443,1.728123 ,7.329249 ,35.733663 ,2
6695,443,2.665316 ,7.267762 ,36.669712 ,2
6696,443,3.650603 ,7.196536 ,37.653877 ,2
6697,443,4.699529 ,7.131405 ,38.701934 ,2
6698,443,5.780678 ,7.080473 ,39.782497 ,2
6699,443,6.871430 ,7.042869 ,40.872868 ,2
6700,443,7.951398 ,7.019050 ,41.952611 ,2
6701,443,9.022880 ,6.987230 ,43.023839 ,2
6702,443,10.091713 ,6.955244 ,44.092452 ,2
6703,443,11.161806 ,6.915449 ,45.162320 ,2
6704,443,12.244260 ,6.871850 ,46.244580 ,2
6705,443,13.322643 ,6.829147 ,47.322820 ,2
6706,443,14.375193 ,6.799120 ,48.375295 ,2
6707,443,15.403963 ,6.774193 ,49.404018 ,2
6708,443,16.414033 ,6.743708 ,50.414052 ,2
6709,443,17.391735 ,6.704372 ,51.391735 ,2
6710,443,18.335825 ,6.667786 ,52.335835 ,2
6711,443,19.257432 ,6.645966 ,53.257460 ,2
6693,444,-22.444283 ,7.460189 ,11.657856 ,2
6694,444,-21.445838 ,7.591883 ,12.632885 ,1
6695,444,-20.422929 ,7.702828 ,13.638897 ,1
6696,444,-19.227345 ,7.649146 ,14.834289 ,1
6697,444,-17.710630 ,7.609172 ,16.348639 ,1
6698,444,-16.291783 ,7.580031 ,17.765057 ,1
6699,444,-15.159142 ,7.533067 ,18.897879 ,1
6700,444,-14.391295 ,7.453451 ,19.669599 ,2
6701,444,-13.502172 ,7.403862 ,20.559879 ,2
6702,444,-12.460001 ,7.366467 ,21.550307 ,2
6703,444,-11.240607 ,7.323775 ,22.767940 ,2
6704,444,-10.009785 ,7.265113 ,23.996870 ,2
6705,444,-8.758903 ,7.238003 ,25.246830 ,2
6706,444,-7.506517 ,7.213874 ,26.498466 ,2
6707,444,-6.261760 ,7.192733 ,27.742616 ,2
6708,444,-5.011572 ,7.148530 ,28.991898 ,2
6709,444,-3.761806 ,7.092925 ,30.240747 ,2
6710,444,-2.646560 ,7.027755 ,31.355153 ,2
6711,444,-1.656187 ,6.976154 ,32.344992 ,2
6712,444,-0.621709 ,6.936290 ,33.379128 ,2
6713,444,0.530224 ,6.825784 ,34.530453 ,2
6714,444,1.534726 ,6.732438 ,35.534741 ,2
6715,444,2.449838 ,6.710634 ,36.449840 ,2
6716,444,3.478241 ,6.769684 ,37.478306 ,2
6717,444,4.668846 ,6.808687 ,38.668998 ,2
6718,444,5.877087 ,6.855744 ,39.877391 ,2
6719,444,7.086358 ,6.846794 ,41.086620 ,2
6720,444,8.294095 ,6.800787 ,42.294215 ,2
6721,444,9.442380 ,6.767460 ,43.442432 ,2
6722,444,10.609527 ,6.706291 ,44.609528 ,2
6723,444,11.950142 ,6.427320 ,45.950951 ,2
6724,444,13.319336 ,6.427320 ,47.320122 ,2
6703,445,-32.823322 ,5.473261 ,1.885489 ,3
6704,445,-31.552340 ,5.473261 ,2.856841 ,3
6705,445,-30.465724 ,5.473261 ,3.829047 ,3
6706,445,-29.622397 ,5.473261 ,4.618864 ,3
6707,445,-29.019596 ,5.473261 ,5.193739 ,3
6708,445,-28.644574 ,5.473261 ,5.554376 ,3
6709,445,-28.424483 ,5.473261 ,5.766878 ,3
6710,445,-28.247150 ,5.473261 ,5.938500 ,3
6711,445,-28.069818 ,5.473261 ,6.110447 ,3
6712,445,-27.892485 ,5.473261 ,6.282693 ,3
6713,445,-27.715152 ,5.473261 ,6.455216 ,3
6714,445,-27.537820 ,5.473261 ,6.627992 ,3
6715,445,-27.360487 ,5.473261 ,6.801002 ,3
6716,445,-27.183154 ,5.473261 ,6.974230 ,3
6717,445,-27.005822 ,5.473261 ,7.147659 ,3
6718,445,-26.828489 ,5.473261 ,7.321275 ,3
6719,445,-26.651156 ,5.473261 ,7.495065 ,3
6720,445,-26.473823 ,5.473261 ,7.669018 ,3
6721,445,-26.296491 ,5.473261 ,7.843121 ,3
6722,445,-26.119158 ,5.712238 ,8.064703 ,3
6723,445,-25.941825 ,5.568544 ,8.209416 ,3
6724,445,-25.701219 ,5.426858 ,8.420551 ,3
6725,445,-25.239542 ,5.364703 ,8.866118 ,3
6726,445,-24.471776 ,5.527760 ,9.649928 ,3
6727,445,-23.429332 ,5.527760 ,10.680500 ,3
6728,445,-22.168599 ,5.527760 ,11.929631 ,3
6729,445,-20.765634 ,5.527760 ,13.322255 ,3
6730,445,-19.371113 ,5.527760 ,14.708446 ,3
6731,445,-18.031897 ,5.527760 ,16.041021 ,3
6732,445,-16.685085 ,5.527760 ,17.382184 ,3
6733,445,-15.302016 ,5.527760 ,18.760294 ,3
6734,445,-13.890827 ,5.527760 ,20.167124 ,3
6735,445,-12.401453 ,5.527760 ,21.652512 ,3
6736,445,-10.786880 ,5.527760 ,23.263340 ,3
6737,445,-9.163891 ,5.577024 ,24.886127 ,3
6738,445,-7.697787 ,5.291950 ,26.333923 ,3
6739,445,-6.449560 ,5.166980 ,27.575144 ,3
6740,445,-5.382677 ,5.213066 ,28.643022 ,3
6741,445,-4.438776 ,5.459192 ,29.597216 ,3
6742,445,-3.479048 ,5.745450 ,30.570822 ,3
6743,445,-2.387162 ,5.885538 ,31.669019 ,3
6744,445,-1.179123 ,5.889852 ,32.875241 ,3
6745,445,0.208986 ,5.800699 ,34.256346 ,3
6746,445,1.964984 ,5.563936 ,35.998972 ,3
6747,445,3.984286 ,5.563936 ,38.016469 ,3
6748,445,6.120639 ,5.563936 ,40.151109 ,3
6749,445,8.289359 ,5.563936 ,42.318268 ,3
6750,445,10.276788 ,5.563936 ,44.304400 ,3
6751,445,11.885601 ,5.563936 ,45.912246 ,3
6752,445,13.302394 ,5.563936 ,47.328240 ,3
6753,445,14.676150 ,5.563936 ,48.701268 ,3
6754,445,15.980205 ,5.563936 ,50.004667 ,3
6755,445,17.276077 ,5.563936 ,51.299922 ,3
6756,445,18.568977 ,5.563936 ,52.592235 ,3
6704,446,-24.800618 ,4.397675 ,9.207974 ,3
6705,446,-23.217906 ,4.390927 ,10.789179 ,3
6706,446,-21.627944 ,4.400983 ,12.378552 ,3
6707,446,-19.971240 ,4.447370 ,14.035891 ,3
6708,446,-18.447848 ,4.416881 ,15.557738 ,3
6709,446,-16.949158 ,4.316996 ,17.053789 ,3
6710,446,-15.459243 ,4.242258 ,18.542339 ,3
6711,446,-13.945863 ,4.197215 ,20.055107 ,3
6712,446,-12.448172 ,4.140330 ,21.552285 ,3
6713,446,-10.883147 ,4.107896 ,23.117105 ,3
6714,446,-9.277044 ,4.105620 ,24.723181 ,3
6715,446,-7.656081 ,4.084356 ,26.344054 ,3
6716,446,-6.016250 ,4.016420 ,27.983754 ,3
6717,446,-4.645091 ,4.073834 ,29.355002 ,3
6718,446,-3.277367 ,4.134791 ,30.722928 ,3
6719,446,-1.808406 ,4.071020 ,32.191672 ,3
6720,446,-0.200099 ,3.934722 ,33.799964 ,3
6721,446,1.107976 ,3.904403 ,35.108106 ,3
6722,446,2.410842 ,3.897972 ,36.410985 ,3
6723,446,3.817983 ,3.869694 ,37.818208 ,3
6724,446,5.417904 ,3.847554 ,39.418199 ,3
6725,446,6.999091 ,3.833598 ,40.999428 ,3
6726,446,8.557351 ,3.807834 ,42.557785 ,3
6727,446,10.091956 ,3.757953 ,44.092620 ,3
6728,446,11.564329 ,3.734397 ,45.565103 ,3
6729,446,12.886519 ,3.738976 ,46.887245 ,3
6730,446,14.011793 ,3.733296 ,48.012534 ,3
6731,446,15.248914 ,3.707373 ,49.249784 ,3
6732,446,16.602470 ,3.692685 ,50.603403 ,3
6733,446,18.065673 ,3.552964 ,52.067592 ,3
6734,446,19.489393 ,3.341812 ,53.493442 ,3
6716,447,-17.033097 ,7.038616 ,16.970281 ,2
6717,447,-15.510561 ,7.142062 ,18.494723 ,2
6718,447,-14.000716 ,7.229185 ,20.006284 ,2
6719,447,-12.625844 ,7.286203 ,21.382193 ,2
6720,447,-11.321912 ,7.273134 ,22.685329 ,2
6721,447,-10.022696 ,7.215293 ,23.982840 ,2
6722,447,-8.718479 ,7.169834 ,25.285886 ,2
6723,447,-7.410312 ,7.122673 ,26.593048 ,2
6724,447,-6.103951 ,7.084941 ,27.898705 ,2
6725,447,-4.805944 ,7.057278 ,29.196242 ,2
6726,447,-3.583068 ,7.041845 ,30.418852 ,2
6727,447,-2.458186 ,7.038882 ,31.543634 ,2
6728,447,-1.357859 ,7.029217 ,32.643802 ,2
6729,447,-0.262821 ,7.011676 ,33.738619 ,2
6730,447,0.839832 ,6.982069 ,34.840974 ,2
6731,447,1.915556 ,6.934108 ,35.916319 ,2
6732,447,2.981981 ,6.869494 ,36.982369 ,2
6733,447,4.094429 ,6.803500 ,38.094569 ,2
6734,447,5.302340 ,6.761232 ,39.302388 ,2
6735,447,6.547995 ,6.746013 ,40.548021 ,2
6736,447,7.776110 ,6.734975 ,41.776125 ,2
6737,447,8.989436 ,6.712877 ,42.989438 ,2
6738,447,10.195114 ,6.673192 ,44.195122 ,2
6739,447,11.399571 ,6.635185 ,45.399617 ,2
6740,447,12.602963 ,6.617023 ,46.603037 ,2
6741,447,13.787037 ,6.604953 ,47.787132 ,2
6742,447,14.935048 ,6.595724 ,48.935159 ,2
6743,447,16.031125 ,6.580779 ,50.031267 ,2
6744,447,17.061083 ,6.558564 ,51.061279 ,2
6745,447,18.012953 ,6.537727 ,52.013206 ,2
6746,447,18.926937 ,6.516053 ,52.927256 ,2
